"country","city","variable","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","lon","lat"
"New Zealand","Auckland","Population, all ages, administrative data",1397340,1414955,1434587,1451178,1467539,1500555,1542695,1586448,1628376,1626519,1652643,174.7644881,-36.8508827
"New Zealand","Christchurch","Population, all ages, administrative data",433904,439400,432898,430344,435685,444508,453874,464323,473688,482047,488936,172.6305589,-43.5320214
"New Zealand","Wellington","Population, all ages, administrative data",389992,393108,396388,397782,399094,402948,407458,414018,421398,431238,436732,174.7787463,-41.2923814
"Poland","Białystok","Population, all ages, administrative data",421493,417847,418748,419219,419835,419939,420139,420161,420846,421617,422246,23.1688403,53.1324886
"Poland","Bielsko-Biała","Population, all ages, administrative data",354060,354139,355323,356144,356860,357132,357512,357627,357952,358556,359047,19.0583845,49.8223768
"Poland","Bydgoszcz","Population, all ages, administrative data",491499,493894,494709,495415,495771,495503,495772,495896,496656,497478,497722,18.0084378,53.1234804
"Poland","Częstochowa","Population, all ages, administrative data",409750,406892,406130,405076,403879,402099,400579,398625,397016,395198,393663,19.1203094,50.8118195
"Poland","Gdańsk","Population, all ages, administrative data",1104352,1111041,1116854,1121362,1125569,1130364,1135377,1140258,1146533,1152725,1161208,18.6466384,54.3520252
"Poland","Katowice","Population, all ages, administrative data",2614709,2576875,2570988,2562429,2553327,2540108,2530107,2519513,2511788,2504041,2494708,19.0237815,50.2648919
"Poland","Kielce","Population, all ages, administrative data",396548,396320,395456,394370,393337,391688,390298,388606,387560,386187,384541,20.6285677,50.8660773
"Poland","Kraków","Population, all ages, administrative data",1356409,1355157,1361788,1367679,1371547,1375996,1382461,1386348,1393934,1401041,1411149,19.9449799,50.0646501
"Poland","Łódź","Population, all ages, administrative data",964530,951684,947188,941892,936279,929914,924587,919517,915637,910582,906293,19.4559833,51.7592485
"Poland","Lublin","Population, all ages, administrative data",674535,671587,671776,671354,671206,670238,669221,669156,669943,669960,670334,22.5684463,51.2464536
"Poland","Nowy Sącz","Population, all ages, administrative data",250820,252475,253703,254583,255470,256032,256660,257415,258171,259015,259718,20.7153326,49.6174535
"Poland","Olsztyn","Population, all ages, administrative data",254568,254642,254846,254764,254705,253819,253461,252887,252406,252149,251685,20.4801193,53.778422
"Poland","Opole","Population, all ages, administrative data",264402,245981,245545,244771,243962,242508,241748,240882,240633,240316,239686,17.9230651,50.6683223
"Poland","Poznań","Population, all ages, administrative data",952794,957628,961545,964839,967675,970130,973430,975878,979415,983752,988374,16.9251681,52.406374
"Poland","Radom","Population, all ages, administrative data",287444,287867,287266,286368,285702,284679,283679,282641,281795,281116,279959,21.1471333,51.4027236
"Poland","Rzeszów","Population, all ages, administrative data",490480,488498,490333,491866,494042,495521,497120,498325,500574,503117,505870,21.9991196,50.0411867
"Poland","Szczecin","Population, all ages, administrative data",486434,488024,487686,487070,486491,485607,485146,484882,482721,481952,481314,14.5528116,53.4285438
"Poland","Tarnów","Population, all ages, administrative data",299627,294068,294577,294626,294773,294680,294839,294667,294727,294810,294716,20.9858407,50.0121011
"Poland","Toruń","Population, all ages, administrative data",314996,316581,317128,317631,317899,317754,317971,318073,318610,319190,319401,18.5984437,53.0137902
"Poland","Wałbrzych","Population, all ages, administrative data",227545,228349,227268,226126,224911,223008,221600,219902,218569,217078,215586,16.2843553,50.7840092
"Poland","Warszawa","Population, all ages, administrative data",2987698,2984952,3014191,3035031,3055170,3068448,3090613,3109729,3131449,3153504,3180613,21.0122287,52.2296756
"Poland","Wrocław","Population, all ages, administrative data",851724,846011,849117,851233,853452,855968,860272,863696,869076,873028,877966,17.0385376,51.1078852
"Portugal","Braga","Population, all ages, administrative data",247414,248356,249001,248720,248181,247516,247230,246474,246482,246898,247719,-8.426507,41.5454486
"Portugal","Coimbra","Population, all ages, administrative data",280786,279990,277153,274183,271134,268783,267398,266542,265592,264276,264656,-8.4102573,40.2033145
"Portugal","Lisboa","Population, all ages, administrative data",2946592,2962672,2967879,2959896,2949567,2950797,2954332,2963424,2976356,2989427,3008000,-9.1393366,38.7222524
"Portugal","Porto","Population, all ages, administrative data",1306003,1304582,1302062,1294719,1287070,1279587,1273427,1270780,1272189,1275010,1280190,-8.6291053,41.1579438
"Romania","Braşov","Population, all ages, administrative data",375421,376273,376653,345647,346398,346431,346570,346537,346450,346695,347329,25.5887252,45.6426802
"Romania","Bucureşti","Population, all ages, administrative data",2188524,2195315,2198330,2196854,2196860,2195244,2193721,2194867,2190426,2202753,2213114,26.1025384,44.4267674
"Romania","Cǎlǎraşi","Population, all ages, administrative data",76798,76611,76311,74916,74451,73806,73178,72399,71745,70575,69653,24.96676,45.943161
"Romania","Cluj-Napoca","Population, all ages, administrative data",375681,376632,377610,377323,379417,380217,381162,381484,382307,383313,384556,23.6236353,46.7712101
"Romania","Constanţa","Population, all ages, administrative data",373942,374875,375380,354243,354549,354445,353970,352786,351352,350217,348981,28.6519359,44.1759147
"Romania","Craiova","Population, all ages, administrative data",302865,301499,299784,282059,280107,278435,276683,274365,272050,270079,267781,23.7948808,44.3301785
"Romania","Iaşi","Population, all ages, administrative data",409224,409916,408510,384171,385257,388131,390938,391964,392587,393501,394399,27.6014418,47.1584549
"Romania","Timişoara","Population, all ages, administrative data",337504,338719,338495,342225,344691,345859,347104,347663,348432,350051,351851,21.2086793,45.7488716
"Slovak Republic","Bratislava","Population, all ages, administrative data",594966,597999,599931,606537,612682,618380,625167,633288,641892,650838,659598,17.1077477,48.1485965
"Slovak Republic","Košice","Population, all ages, administrative data",358602,360311,361413,362397,362869,363203,363573,364069,364733,365242,365789,21.2610746,48.7163857
"Slovenia","Osrednjeslovenska","Population, all ages, administrative data",507436,514907,518350,521584,526701,531260,534518,537023,539672,542306,549171,14.995463,46.151241
"Slovenia","Podravska","Population, all ages, administrative data",320786,321219,321040,321443,321129,321252,321273,320477,319946,320003,322029,14.995463,46.151241
"Spain","A Coruña","Population, all ages, administrative data",410062,412032,413655,414793,415122,413972,413383,413996,415144,417452,419834,-8.4115401,43.3623436
"Spain","Alicante/Alacant","Population, all ages, administrative data",458843,460651,462281,464061,465750,462130,459387,462008,462694,465782,470888,-0.4906855,38.3459963
"Spain","Barcelona","Population, all ages, administrative data",4880489,4901444,4917519,4938707,4927845,4912685,4913865,4931694,4962864,4991133,5040582,2.168568,41.3873974
"Spain","Bilbao","Population, all ages, administrative data",1043600,1045093,1046867,1048584,1046534,1042166,1038998,1037847,1038319,1039652,1042338,-2.9349852,43.2630126
"Spain","Cádiz","Population, all ages, administrative data",263315,263182,262887,262084,260888,259560,258108,256335,255163,253803,252633,-6.2804565,36.5210142
"Spain","Castellón de la Plana/Castelló de la Plana","Population, all ages, administrative data",243278,244452,243954,244388,244703,236691,234166,233254,231683,233233,234996,-0.0559939,40.0017505
"Spain","Córdoba","Population, all ages, administrative data",360713,361202,361715,362075,361972,361229,360389,359640,358887,358510,358420,-4.7793835,37.8881751
"Spain","Elche/Elx","Population, all ages, administrative data",261872,263329,263726,264552,264358,260176,258969,258968,259812,262370,264823,-0.7125608,38.2699329
"Spain","Gijón","Population, all ages, administrative data",303265,303038,303484,303689,301103,301255,299684,298700,297365,296717,296556,-5.6611195,43.5322015
"Spain","Granada","Population, all ages, administrative data",537777,549821,555976,557923,560140,562416,560285,561784,561818,563090,566280,-3.5984368,37.1774605
"Spain","Madrid","Population, all ages, administrative data",6569461,6649559,6687576,6702403,6701979,6661415,6643994,6675302,6717732,6791667,6882461,-3.7037902,40.4167754
"Spain","Málaga","Population, all ages, administrative data",829582,837010,845868,850556,856621,851006,853516,855380,858731,862518,869096,-4.4217199,36.7211784
"Spain","Marbella","Population, all ages, administrative data",293248,298589,307024,314326,320753,307964,312833,312572,310111,315209,324547,-4.8852579,36.5102831
"Spain","Murcia","Population, all ages, administrative data",608485,615870,618723,618973,616420,618398,619519,621113,624658,629612,637616,-1.1306544,37.9922399
"Spain","Oviedo","Population, all ages, administrative data",314825,316625,317124,317739,316649,315052,312501,310601,309743,308938,308438,-5.8485461,43.3622522
"Spain","Palma de Mallorca","Population, all ages, administrative data",667680,673673,678084,680516,673213,668447,670128,673139,678611,685786,697433,2.6501603,39.5696005
"Spain","Palmas de Gran Canaria, Las","Population, all ages, administrative data",634127,637211,637908,636162,637317,636103,633031,632316,630413,632018,633944,-15.4653897,28.1008837
"Spain","Pamplona/Iruña","Population, all ages, administrative data",361778,365979,370675,374521,376128,375812,376840,378186,380983,384822,389850,-1.6457745,42.812526
"Spain","San Sebastián/Donostia","Population, all ages, administrative data",332316,333021,334369,335114,335731,336192,336807,337436,338267,339093,340726,-1.9812313,43.318334
"Spain","Santa Cruz de Tenerife","Population, all ages, administrative data",515146,518526,521149,506612,505386,505312,503471,503499,505160,510019,515984,-16.2518467,28.4636296
"Spain","Santander","Population, all ages, administrative data",383988,386092,386487,387416,386630,385117,383014,381111,380200,380415,381666,-3.8226402,43.4636346
"Spain","Sevilla","Population, all ages, administrative data",1500880,1516323,1527575,1536722,1540296,1540802,1542162,1542237,1543858,1545862,1549641,-5.9844589,37.3890924
"Spain","Tarragona","Population, all ages, administrative data",215330,216678,216638,217823,217625,216617,216304,215837,216419,218246,221638,1.2444909,41.1188827
"Spain","Valencia","Population, all ages, administrative data",1722393,1728334,1726086,1731040,1726103,1717694,1717473,1723352,1723935,1733606,1748142,-0.3762881,39.4699075
"Spain","Valladolid","Population, all ages, administrative data",424456,425861,427589,428169,427829,426469,424907,424038,422672,422546,423176,-4.7245321,41.652251
"Spain","Vigo","Population, all ages, administrative data",544128,545842,547085,547208,546157,544291,543034,541884,541686,542277,544135,-8.7207268,42.2405989
"Spain","Vitoria/Gasteiz","Population, all ages, administrative data",260838,264049,265780,268950,267990,268620,270472,271164,273689,275988,278719,-2.6732421,42.8531869
"Spain","Zaragoza","Population, all ages, administrative data",754093,757829,759652,766171,769657,754347,753884,751248,756296,759060,768643,-0.8890853,41.6488226
"Sweden","Göteborg","Population, all ages, administrative data",914923,926237,937004,946936,956082,966586,979564,991159,1006548,1021831,1037675,11.97456,57.70887
"Sweden","Malmö","Population, all ages, administrative data",589062,600762,609308,615721,623124,630903,639532,647022,658050,669471,680335,13.003822,55.604981
"Sweden","Stockholm","Population, all ages, administrative data",1981263,2019182,2054343,2091473,2127006,2163042,2198044,2231439,2269060,2308143,2344124,18.0685808,59.3293235
"Sweden","Uppsala","Population, all ages, administrative data",259921,264018,267391,269811,272686,275725,278576,282699,288203,294689,300969,17.6389267,59.8585638
"Switzerland","Basel","Population, all ages, administrative data",517341,519285,521229,523992,527225,532185,537051,541011,545326,547761,550152,7.5885761,47.5595986
"Switzerland","Bern","Population, all ages, administrative data",468773,469745,470717,473759,478341,483103,487375,491697,496554,499573,501037,7.4474468,46.9479739
"Switzerland","Genève","Population, all ages, administrative data",532948,538860,544772,549411,552305,560285,570222,579227,585400,592060,597269,6.1431577,46.2043907
"Switzerland","Lausanne","Population, all ages, administrative data",373009,376086,379164,385643,389618,397538,402874,409290,415596,420757,424622,6.6322734,46.5196535
"Switzerland","Zürich","Population, all ages, administrative data",1354110,1367129,1380148,1398816,1415117,1432283,1452730,1473002,1494865,1511160,1528156,8.541694,47.3768866
"Türkiye","Adana","Population, all ages, administrative data",980739,998119,1009251,1020664,1028810,1040242,1048150,1056654,1065608,1072776,1074543,35.3308285,36.9914194
"Türkiye","Ankara","Population, all ages, administrative data",4003067,4092704,4199114,4303983,4369675,4439670,4532062,4638110,4704938,4791626,4843511,32.8597419,39.9333635
"Türkiye","Antalya","Population, all ages, administrative data",1024463,1057771,1090060,1125957,1152990,1189207,1224631,1260941,1283037,1302784,1336924,30.7133233,36.8968908
"Türkiye","Balikesir","Population, all ages, administrative data",341345,344307,348001,348602,350540,351154,359096,358380,361246,363856,370427,27.8903423,39.6532976
"Türkiye","Bursa","Population, all ages, administrative data",1647730,1675777,1711814,1742449,1766128,1800817,1831414,1867555,1906220,1929478,1967400,29.0609636,40.1885281
"Türkiye","Denizli","Population, all ages, administrative data",547030,552112,555367,561598,566532,574225,583305,592091,599391,607169,612557,29.0963328,37.7830159
"Türkiye","Diyarbakir","Population, all ages, administrative data",889727,902946,911260,936280,948933,958034,974490,985903,997180,1013140,1032510,40.2109826,37.9249733
"Türkiye","Erzurum","Population, all ages, administrative data",313087,312780,310710,315462,314391,309759,308381,307978,307856,307232,310211,41.2658236,39.9054993
"Türkiye","Gaziantep","Population, all ages, administrative data",1336530,1370892,1409930,1453734,1491835,1529041,1566371,1601495,1636645,1662576,1681676,37.37811,37.065953
"Türkiye","Hatay","Population, all ages, administrative data",459319,470736,481185,479122,482193,488498,493948,498391,505430,511950,523204,36.1618938,36.2042794
"Türkiye","Istanbul","Population, all ages, administrative data",11224325,11417037,11718039,12043793,12247555,12517882,12709268,12957142,13086824,13285813,13319847,28.9783589,41.0082376
"Türkiye","Izmir","Population, all ages, administrative data",2482571,2529875,2582548,2593260,2619571,2655940,2689948,2726147,2762202,2798911,2825620,27.142826,38.423734
"Türkiye","Kayseri","Population, all ages, administrative data",911980,928520,950680,966620,981727,997427,1018233,1032616,1046415,1060074,1070054,35.482597,38.720489
"Türkiye","Kocaeli","Population, all ages, administrative data",614028,627233,642778,659909,673492,690594,709794,733385,754277,775907,785433,29.9408089,40.7654408
"Türkiye","Konya","Population, all ages, administrative data",1181922,1195608,1208310,1223136,1231368,1247538,1265286,1278324,1296780,1308090,1323366,32.4931554,37.8746429
"Türkiye","Malatya","Population, all ages, administrative data",461553,463500,465864,476738,479528,479636,484043,486157,491441,494819,501336,38.3335247,38.3553627
"Türkiye","Manisa","Population, all ages, administrative data",356839,360961,373839,363159,364809,368414,370704,374080,378573,382934,387432,27.4295624,38.6140337
"Türkiye","Samsun","Population, all ages, administrative data",516912,523784,524877,524475,524471,528698,532126,536270,542995,550143,559667,36.3360667,41.2797031
"Türkiye","Trabzon","Population, all ages, administrative data",349026,356549,355891,352926,353180,353338,357320,358082,363191,366428,376483,39.7167633,41.0026969
"Türkiye","Van","Population, all ages, administrative data",480089,488664,494931,488769,502846,511513,518888,524079,525891,529093,537167,43.3729793,38.5012085
"United Kingdom","Aberdeen","Population, all ages, administrative data",466040,471160,476110,480470,484840,489450,492310,492030,490600,489030,489880,-2.0937528,57.1498891
"United Kingdom","Belfast","Population, all ages, administrative data",757629,761960,764769,767067,769117,773354,778376,781385,784655,789614,794773,-5.93012,54.597285
"United Kingdom","Blackburn with Darwen","Population, all ages, administrative data",284204,285060,285498,285620,285594,285671,286488,287718,288686,289814,291627,-2.4682985,53.6957522
"United Kingdom","Blackpool","Population, all ages, administrative data",326076,326275,325870,325919,326318,326632,327198,328138,329159,330298,332317,-3.0370485,53.8167423
"United Kingdom","Bournemouth","Population, all ages, administrative data",366948,373760,379441,382788,385178,388358,390889,394009,395638,395784,395331,-1.8667169,50.7220101
"United Kingdom","Brighton and Hove","Population, all ages, administrative data",422721,427790,431870,436389,440222,444344,448497,452425,454133,457008,458454,-0.137047,50.8226288
"United Kingdom","Bristol","Population, all ages, administrative data",880431,887482,894582,903690,913519,922970,934533,944390,951113,959968,963522,-2.58791,51.454513
"United Kingdom","Cambridge","Population, all ages, administrative data",344782,351412,356812,358727,360154,363712,367376,368844,370482,372639,373724,0.1312729,52.1950788
"United Kingdom","Cardiff","Population, all ages, administrative data",875720,880397,885276,890348,894978,899642,903022,908691,913368,917563,922829,-3.1680962,51.483707
"United Kingdom","Cheshire West and Chester","Population, all ages, administrative data",481101,481633,482192,483000,484292,486091,488034,490350,493141,496095,499171,-2.7151117,53.2302974
"United Kingdom","Colchester","Population, all ages, administrative data",308620,310737,311676,314580,317030,321368,326706,330986,334803,338326,341267,0.891874,51.895927
"United Kingdom","Coventry","Population, all ages, administrative data",667574,673583,680556,687824,694568,703241,714239,725668,735440,745365,754092,-1.5089521,52.4128163
"United Kingdom","Derby","Population, all ages, administrative data",458527,463211,466379,469314,472015,474758,477408,481426,485317,488345,492710,-1.4746186,52.9225301
"United Kingdom","Doncaster","Population, all ages, administrative data",300184,301299,302468,302920,303693,304398,305496,307374,308940,310542,311890,-1.128462,53.52282
"United Kingdom","Dundee City","Population, all ages, administrative data",260000,261470,263400,264000,264390,264870,265110,264790,264990,264790,265520,-2.970721,56.462018
"United Kingdom","Edinburgh","Population, all ages, administrative data",816510,825520,836610,843740,849720,858120,867800,880000,889450,897770,907580,-3.188267,55.953252
"United Kingdom","Exeter","Population, all ages, administrative data",448229,450128,452542,456899,460870,466240,472544,477590,483241,489284,494163,-3.5274889,50.7260367
"United Kingdom","Glasgow","Population, all ages, administrative data",1769670,1777300,1787020,1789540,1790510,1795890,1804380,1817860,1827240,1834180,1845020,-4.2583345,55.8616704
"United Kingdom","Guildford","Population, all ages, administrative data",253690,256504,259334,261419,263440,265910,269067,271438,272787,273499,275326,-0.570409,51.23622
"United Kingdom","Ipswich","Population, all ages, administrative data",456608,459128,461576,463545,465734,468021,470858,473768,476187,477182,478410,1.14822,52.056736
"United Kingdom","Kingston upon Hull","Population, all ages, administrative data",588827,589773,590796,592913,593260,594656,595343,597839,598734,600259,600951,-0.3274198,53.7676236
"United Kingdom","Leeds","Population, all ages, administrative data",2491818,2508648,2525060,2539475,2550810,2562760,2579753,2598078,2611570,2626685,2641062,-1.5490774,53.8007554
"United Kingdom","Leicester","Population, all ages, administrative data",819754,827962,836641,843479,849964,858430,869392,880576,892770,900260,905559,-1.1397592,52.6368778
"United Kingdom","Lincoln","Population, all ages, administrative data",285885,289030,290955,293920,296097,298989,301785,304932,308008,309893,311881,-0.5426827,53.2294565
"United Kingdom","Liverpool","Population, all ages, administrative data",1482372,1486665,1491387,1497355,1499359,1505393,1513998,1524216,1530706,1537014,1544216,-2.9915726,53.4083714
"United Kingdom","London","Population, all ages, administrative data",11114862,11264448,11435631,11564972,11702394,11860419,12013278,12144415,12218388,12320148,12396541,-0.1275862,51.5072178
"United Kingdom","Manchester","Population, all ages, administrative data",3166382,3189779,3215157,3233252,3246448,3265250,3290680,3319654,3340073,3356475,3383986,-2.2426305,53.4807593
"United Kingdom","Medway","Population, all ages, administrative data",260230,262738,264885,268130,270689,273212,275176,276957,277616,277855,278556,0.5417861,51.4047432
"United Kingdom","Middlesbrough","Population, all ages, administrative data",554648,555725,557444,558450,559966,561122,562260,564625,566150,567718,569141,-1.234956,54.574227
"United Kingdom","Milton Keynes","Population, all ages, administrative data",240178,245450,249895,252773,256376,260225,263181,266240,267521,268607,269457,-0.7594171,52.0406224
"United Kingdom","Newcastle upon Tyne","Population, all ages, administrative data",1132918,1139507,1145089,1148409,1152859,1157382,1160161,1166554,1171319,1179228,1186198,-1.61778,54.978252
"United Kingdom","Northampton","Population, all ages, administrative data",446377,448635,451645,454937,457540,461908,467601,473828,478282,481623,484757,-0.8944421,52.237065
"United Kingdom","Norwich","Population, all ages, administrative data",373526,378017,381393,385027,388299,391888,395922,400232,404359,408618,412236,1.2978802,52.6292567
"United Kingdom","Nottingham","Population, all ages, administrative data",856008,863497,870408,877565,884410,892069,899673,908434,916529,922439,927302,-1.1549892,52.9540223
"United Kingdom","Oxford","Population, all ages, administrative data",509629,514773,519830,524287,527670,531900,535413,539328,542677,547020,549610,-1.2577263,51.7520209
"United Kingdom","Plymouth","Population, all ages, administrative data",389352,391028,393807,395333,396686,399290,400774,401931,403739,404849,404900,-4.1426565,50.3754565
"United Kingdom","Portsmouth","Population, all ages, administrative data",511170,516494,520816,523962,525756,529391,533599,538536,541511,542568,542196,-1.0879769,50.8197675
"United Kingdom","Preston","Population, all ages, administrative data",246565,247677,249235,249455,248966,249023,250370,251159,251746,252345,253923,-2.70309,53.763201
"United Kingdom","Reading","Population, all ages, administrative data",306491,308946,310282,313453,316686,319682,322901,325788,328055,331182,332899,-0.9787475,51.4551201
"United Kingdom","Sheffield","Population, all ages, administrative data",1122145,1130404,1140437,1148809,1154133,1161073,1169622,1178489,1185285,1193501,1198592,-1.470085,53.381129
"United Kingdom","Southampton","Population, all ages, administrative data",643077,649462,655209,660099,664608,669822,675658,682275,686404,689537,692350,-1.4049018,50.9105468
"United Kingdom","Stoke-on-Trent","Population, all ages, administrative data",465723,467719,469806,471135,472866,474772,476620,479961,482837,483720,484251,-2.1827408,53.0033369
"United Kingdom","Sunderland","Population, all ages, administrative data",276209,275980,275330,275764,276089,276782,276813,277307,277249,277417,277705,-1.383801,54.906869
"United Kingdom","Swansea","Population, all ages, administrative data",375138,376949,378571,379541,379975,381419,383262,386140,387570,389372,390308,-3.943646,51.62144
"United Kingdom","West Midlands urban area","Population, all ages, administrative data",2915633,2937791,2962345,2980525,2997496,3017130,3037643,3066826,3089867,3106063,3116866,-1.829833,52.4750743
"United States","Ada","Population, all ages, administrative data",638110,645024,654041,663971,675837,689310,701034,718152,737291,756963,777423,-96.6783449,34.774531
"United States","Alachua","Population, all ages, administrative data",304366,305357,307046,308339,309006,311930,316239,321619,324739,328292,329681,-82.4944226,29.7938144
"United States","Albany","Population, all ages, administrative data",968734,970550,971647,973276,975344,976040,976494,976824,979029,979689,976534,-73.7562317,42.6525793
"United States","Albuquerque","Population, all ages, administrative data",903545,916900,925615,929512,932557,931906,933329,936632,939513,942066,945546,-106.650422,35.0843859
"United States","Allen","Population, all ages, administrative data",386818,389307,392370,394282,396719,398703,400959,403005,405535,409112,412874,-96.6705503,33.1031744
"United States","Atlanta","Population, all ages, administrative data",4906016,4968156,5033419,5112605,5178791,5259017,5350870,5450776,5531341,5602361,5673412,-84.3876845,33.748752
"United States","Atlantic City","Population, all ages, administrative data",274049,274654,274635,274657,274360,272634,270206,267212,265446,263994,263653,-74.4229266,39.3642834
"United States","Austin","Population, all ages, administrative data",1692653,1738015,1791248,1845480,1894388,1953824,2013844,2074099,2127472,2178466,2240077,-97.7430608,30.267153
"United States","Bell","Population, all ages, administrative data",395375,408299,412491,423703,424219,426787,433038,436933,443436,451657,461665,-118.1870156,33.9775142
"United States","Benton (AR)","Population, all ages, administrative data",216620,222601,229208,235010,239559,244962,251759,259497,266882,272560,279835,-92.585378,34.5693083
"United States","Benton (WA)","Population, all ages, administrative data",245600,255543,263497,268091,270803,274175,278963,283705,290032,295124,299619,-119.5021582,46.3166362
"United States","Berks","Population, all ages, administrative data",409904,412041,413027,413552,413975,414632,415218,415911,417601,420407,420375,-75.9927652,40.3451566
"United States","Boston","Population, all ages, administrative data",4109103,4147945,4189869,4234472,4279585,4320509,4350699,4378810,4408217,4423871,4435908,-71.0588801,42.3600825
"United States","Boulder","Population, all ages, administrative data",293190,295056,300045,304717,309538,312525,318408,321761,323019,325438,326020,-105.2705456,40.0149856
"United States","Brazos","Population, all ages, administrative data",238597,243197,245210,247927,251668,256741,264593,268691,273484,275994,279329,-96.3226072,30.6504141
"United States","Brevard","Population, all ages, administrative data",542109,544000,544442,547119,550478,555838,566133,577380,588165,594978,601024,-80.7214417,28.263933
"United States","Brown","Population, all ages, administrative data",304686,306749,308623,310622,311987,314060,315719,317443,319650,321253,322407,-87.9334803,44.4561674
"United States","Butte","Population, all ages, administrative data",247877,248076,248114,248713,249433,251327,252366,254018,256576,258229,247171,-121.5370003,39.6253952
"United States","Caddo","Population, all ages, administrative data",445093,450260,454292,457557,456018,453781,453022,450532,448260,444946,441951,-93.9737925,32.7565316
"United States","Cameron","Population, all ages, administrative data",400303,407608,413116,415729,417129,418698,419062,420894,421506,421446,422649,-80.566467,39.8270237
"United States","Charleston","Population, all ages, administrative data",655447,667495,681449,697254,711850,727578,746144,762649,777196,790140,805084,-79.9310512,32.7764749
"United States","Charlotte","Population, all ages, administrative data",1712730,1736951,1767143,1801948,1838686,1875642,1916366,1961161,2004458,2040661,2075802,-80.8431267,35.2270869
"United States","Chatham","Population, all ages, administrative data",344017,348672,355674,361896,365328,371574,378224,383676,386983,390196,394219,-74.3837624,40.740934
"United States","Chicago","Population, all ages, administrative data",9429498,9470661,9500919,9528134,9550227,9560285,9552351,9533732,9513947,9485403,9454282,-87.6297982,41.8781136
"United States","Cincinnati","Population, all ages, administrative data",2055443,2065500,2071715,2078795,2088767,2099363,2109200,2120080,2131652,2140909,2151891,-84.5120196,39.1031182
"United States","Collier","Population, all ages, administrative data",318485,322576,327670,332330,339133,347401,356288,365894,373286,378657,385917,-81.4278984,26.069985
"United States","Columbus","Population, all ages, administrative data",1851552,1870371,1890327,1911619,1938649,1966476,1992536,2017494,2048095,2069638,2089380,-82.9987942,39.9611755
"United States","Cumberland (ME)","Population, all ages, administrative data",281969,281481,282753,283742,285681,288274,289704,291522,292549,294363,296052,-70.2585205,43.796573
"United States","Cumberland (NC)","Population, all ages, administrative data",362658,374745,380098,380660,384443,384313,384403,386809,385909,389156,391690,-78.9638228,35.0092974
"United States","Cuyahoga","Population, all ages, administrative data",2081063,2075476,2069115,2065018,2067461,2067793,2064569,2061358,2057650,2053841,2049028,-81.7787021,41.7048247
"United States","Dallas","Population, all ages, administrative data",6505404,6615837,6734417,6868536,6978443,7116183,7271382,7427825,7574432,7699468,7820162,-96.7969879,32.7766642
"United States","Dane","Population, all ages, administrative data",541448,546101,552833,559563,566603,573247,580082,588682,595168,599723,605174,-89.5497632,43.0186073
"United States","Dauphin","Population, all ages, administrative data",571423,574737,577064,579789,582781,585857,589377,592429,595795,599306,602646,-76.7336521,40.2734277
"United States","Davidson","Population, all ages, administrative data",1251447,1267558,1285192,1308488,1331768,1355769,1380245,1403472,1423481,1442760,1459091,-80.8486846,35.4993031
"United States","Denver","Population, all ages, administrative data",2509417,2554588,2603261,2650895,2701454,2755153,2814383,2858489,2893661,2933991,2964811,-104.990251,39.7392358
"United States","Detroit (Greater)","Population, all ages, administrative data",4375250,4355011,4355029,4363558,4367676,4373205,4371209,4378067,4383795,4386092,4382017,-83.0457538,42.331427
"United States","Douglas (NE)","Population, all ages, administrative data",863686,875139,883540,891937,901269,910769,920501,930846,939525,948254,955664,-96.3877734,40.5939437
"United States","Durham","Population, all ages, administrative data",265356,271366,276609,282757,288856,295324,301014,308105,312466,317478,322969,-78.898619,35.9940329
"United States","East Baton Rouge","Population, all ages, administrative data",795897,804341,808419,813323,819069,824144,828712,834645,832416,833221,835482,-91.09694,30.5693593
"United States","El Paso (CO)","Population, all ages, administrative data",630998,650562,660754,669356,678550,686426,697515,712769,725551,737904,747337,-104.4723301,38.9108325
"United States","El Paso (TX)","Population, all ages, administrative data",790182,807020,823205,835471,833918,836670,834916,838371,840702,840372,842376,-106.4850217,31.7618778
"United States","Erie (NY)","Population, all ages, administrative data",1135377,1135634,1135627,1134722,1135140,1135265,1133249,1130547,1130289,1130241,1128376,-78.7476208,42.6974933
"United States","Erie (PA)","Population, all ages, administrative data",279838,280809,281244,281416,280905,279660,278452,276639,273855,271780,269529,-80.085059,42.1292241
"United States","Escambia","Population, all ages, administrative data",446559,450993,455274,461841,467398,471040,476081,482199,488295,495430,503966,-87.3413599,30.6389408
"United States","Fayette","Population, all ages, administrative data",496872,503008,508490,514843,520554,524703,531218,535686,541788,545039,547708,-79.6502105,39.9272324
"United States","Forsyth","Population, all ages, administrative data",475282,478395,481350,483794,486690,489978,492941,496909,501507,504615,508068,-84.1435136,34.2358502
"United States","Fresno (Greater)","Population, all ages, administrative data",1070712,1083017,1090936,1096299,1102438,1113429,1122337,1129925,1139805,1147671,1154564,-119.7871247,36.7377981
"United States","Genesee","Population, all ages, administrative data",427989,424959,422062,418243,415713,412950,410574,409054,407673,406626,405702,-83.6773928,43.0777289
"United States","Greene","Population, all ages, administrative data",504111,507089,510034,513453,517087,520176,524160,526910,531212,535618,539847,-93.5003454,37.3311215
"United States","Greenville","Population, all ages, administrative data",446655,452688,458972,466172,473196,481737,491218,499595,507484,515572,524748,-82.3940104,34.8526176
"United States","Guilford","Population, all ages, administrative data",484180,489626,495022,500618,506537,512414,517281,524520,528622,533244,537872,-72.674364,41.288906
